"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon May 01 13:51:26 GMT 2023","Mon May 01 13:51:32 GMT 2023","6227","Surefire suite","Surefire test","Spotify.OAuth2.Tests.PlaylistTest","Spotify.OAuth2.Tests.PlaylistTest","ableToGetPlaylist","Get Playlist With Valid Token","User get the playlist with valid token"
"passed","Mon May 01 13:51:26 GMT 2023","Mon May 01 13:51:32 GMT 2023","6012","Surefire suite","Surefire test","Spotify.OAuth2.Tests.PlaylistTest","Spotify.OAuth2.Tests.PlaylistTest","notAbleToCreatePlaylist","Create Playlist With Invalid Data","User create the playlist with invalid data"
"passed","Mon May 01 13:51:26 GMT 2023","Mon May 01 13:51:32 GMT 2023","6133","Surefire suite","Surefire test","Spotify.OAuth2.Tests.PlaylistTest","Spotify.OAuth2.Tests.PlaylistTest","ableToUpdatePlaylist","Update Playlist With Valid Token","User update the playlist with valid token"
"passed","Mon May 01 13:51:26 GMT 2023","Mon May 01 13:51:32 GMT 2023","6224","Surefire suite","Surefire test","Spotify.OAuth2.Tests.PlaylistTest","Spotify.OAuth2.Tests.PlaylistTest","ableToCreatePlaylist","Create Playlist With Valid Data","User create the playlist with valid data"
"passed","Mon May 01 13:51:26 GMT 2023","Mon May 01 13:51:32 GMT 2023","6399","Surefire suite","Surefire test","Spotify.OAuth2.Tests.AlbumTest","Spotify.OAuth2.Tests.AlbumTest","ableToGetAlbums","Get Album with valid ID",""
"passed","Mon May 01 13:51:26 GMT 2023","Mon May 01 13:51:30 GMT 2023","4557","Surefire suite","Surefire test","Spotify.OAuth2.Tests.PlaylistTest","Spotify.OAuth2.Tests.PlaylistTest","notAbleToCreatePlaylistWithInvalidToken","Create Playlist With Invalid Token","User create the playlist with invalid token"
